Ano base,UF,Classe Substância,Substância Mineral,Unidade de Medida - Produção,Unidade de Medida - Contido,Indicação Contido,Unidade de Medida - Venda,Unidade de Medida - Consumo/Utilização na Usina,Unidade de Medida - Transferência para Transformação / Utilização / Consumo,Quantidade Produção,Quantidade Contido,Quantidade Venda,Valor Venda (R$),Quantidade Consumo/Utilização na Usina,Valor Consumo / Utilização na Usina (R$),Quantidade Transferência para Transformação / Utilização / Consumo,Valor Transferência para Transformação / Utilização / Consumo (R$)
2017.0,AL,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1176611,9199999999",",000000000000000","1183103,21","34484579,219999999","192,38999999999999","4331,71",0,0
2017.0,AM,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,14489293,"7244646,500000000000000",0,0,0,0,14846890,"347827951,36000001"
2017.0,AM,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"17801,560000000001","2670,233000000000000",0,0,0,0,"17621,48","88521149,239999995"
2017.0,AM,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"238,1678","238,167560000000000","238,16756000000001","28354427,300000001",0,0,0,0
2017.0,AM,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"17801,560000000001","2670,233000000000000",0,0,0,0,"17621,48","88521149,239999995"
2017.0,AM,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"503473,69",",000000000000000","460802,63","31391224,960000001",0,0,0,0
2017.0,AP,Metálicos,Cromo,t,t,Cr2O3,t,t,t,2150,"850,000000000000000",0,0,0,0,0,0
2017.0,AP,Metálicos,Ferro,t,t,Fe,t,t,t,0,",000000000000000","91500,899999999994","10926190,43",0,0,0,0
2017.0,AP,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"4144,3208800000002","4144,320880000000000","4013,5504500000002","518735743,56",0,0,0,0
2017.0,AP,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"313,25220000000002","313,252200000000000","313,25220000000002","693220,85999999999",0,0,0,0
2017.0,AP,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"86135,900000000009",",000000000000000","115448,00000000001","6233083,6499999994",0,0,0,0
2017.0,BA,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"230941,20000000001","230941,200000000000000","264643,62","169531563,36000001",0,0,0,0
2017.0,BA,Metálicos,Cobre,t,t,Cu,t,t,t,"57195,419999999998","19719,260000000000000","56340,760000000002","404219652,05000001",0,0,0,0
2017.0,BA,Metálicos,Cromo,t,t,Cr2O3,t,t,t,"542989,09999999998","212502,820000000000000","91972,809999999998","73890970,25999999",18729,"7848215,6299999999","410064,75","172702596,11000001"
2017.0,BA,Metálicos,Ferro,t,t,Fe,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,BA,Metálicos,Manganês,t,t,Mn,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,BA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"6126,6325299999999","6126,632530000000000","6092,0404100000005","730832092,75999999",0,0,0,0
2017.0,BA,Metálicos,Vanádio,t,t,V,t,t,t,358762,"12139,000000000000000",0,0,0,0,358762,"91686377,010000005"
2017.0,BA,Não-Metálicos,Areia,t,-,,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,BA,Não-Metálicos,Areias Industriais,t,-,,t,t,t,137100,",000000000000000",0,0,0,0,"124841,74999999999","11234744,150000002"
2017.0,BA,Não-Metálicos,Argilas,t,-,,t,t,t,"378635,64999999997",",000000000000000","365192,28999999992","69714067,909999996",37070,"101900,12",26880,"0,12"
2017.0,BA,Não-Metálicos,Bário,t,t,BaSO4,t,t,t,2792,"2792,000000000000000",860,"891129,69999999995",0,0,0,0
2017.0,BA,Não-Metálicos,Calcário,t,-,,t,t,t,"1265643,51",",000000000000000","307148,78999999998","23574598,219999999",440,"19731,43","944082,75","15123387,27"
2017.0,BA,Não-Metálicos,Diatomita,t,-,,t,t,t,"2287,73",",000000000000000","2377,8899999999999","7968877,1399999997",0,0,0,0
2017.0,BA,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"2574995,8100000001",",000000000000000","751697,90000000002","739612740,68999982","225204,35999999999","7062630,8399999999",912586,"62535260,399999999"
2017.0,BA,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"217966,51999999999","71253,320000000000000",0,0,0,0,"210205,13","37291557,509999998"
2017.0,BA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"7123972,4700000007",",000000000000000","6240870,3999999994","222881047,23999995","71567,699999999997","945822,47999999998",120960,"1987813,5"
2017.0,BA,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"5192,7600000000002",",000000000000000","4980,2300000000005","2840795,7199999997",0,0,"506,00999999999999","519553,62"
2017.0,BA,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"100492,2",",000000000000000","71039,559999999998","118545562,90000001",0,0,0,0
2017.0,CE,Metálicos,Ferro,t,t,Fe,t,t,t,"3252,27","2229,740000000000000","3252,27","742770,93999999994",0,0,0,0
2017.0,CE,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"95449,600000000006",",000000000000000","18645,41","1742118,8400000001",0,0,"76804,190000000002","1655141,8"
2017.0,CE,Não-Metálicos,Argilas,t,-,,t,t,t,12034,",000000000000000",0,0,0,0,12034,"216974,32000000001"
2017.0,CE,Não-Metálicos,Calcário,t,-,,t,t,t,"4442590,8200000003",",000000000000000","861184,39000000001","38965645,929999992",36069,"2915634,3100000001","3462006,7199999997","51944779,670000002"
2017.0,CE,Não-Metálicos,Gipsita,t,-,,t,t,t,1339,",000000000000000",0,0,0,0,1339,"35055,019999999997"
2017.0,CE,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"2823159,5600000005",",000000000000000","2653067,1700000004","81439485,359999985",20811,"376821,73999999999",0,0
2017.0,DF,Não-Metálicos,Areia,t,-,,t,t,t,"240951,59",",000000000000000","172401,19","3855939,0499999998",0,0,0,0
2017.0,DF,Não-Metálicos,Argilas,t,-,,t,t,t,"212493,60999999999",",000000000000000",0,0,0,0,"212493,60999999999","1986728,49"
2017.0,DF,Não-Metálicos,Calcário,t,-,,t,t,t,"2297244,6500000004",",000000000000000","206710,59","17503844,710000001",0,0,"2090534,0499999998","65940603,909999996"
2017.0,DF,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"2011123,3",",000000000000000","2011123,3","44905075,590000004",0,0,0,0
2017.0,ES,Metálicos,Ferro,t,t,Fe,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,ES,Não-Metálicos,Argilas,t,-,,t,t,t,"36864,459999999999",",000000000000000","9559,0200000000004","1079219,25",0,0,27133,0
2017.0,ES,Não-Metálicos,Calcário,t,-,,t,t,t,"60377,870000000003",",000000000000000","59525,940000000002","4262917,7599999998",0,0,0,0
2017.0,ES,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"4120676,8999999999",",000000000000000","3839433,4099999997","91565088,00999999",0,0,"2873,1199999999999",0
2017.0,ES,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"88881,179999999993",",000000000000000","102139,59","178099211,24000001",0,0,"7238,8199999999997","2581330,8599999999"
2017.0,GO,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"17,16","17,160000000000000",0,0,0,0,0,0
2017.0,GO,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"828800,31999999995","444848,260000000000000","766771,31999999995","51473463,119999997",0,0,0,0
2017.0,GO,Metálicos,Cobalto,t,t,Co,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,GO,Metálicos,Cobre,t,t,Cu,t,t,t,"242126,54999999999","57758,310000000000000","242795,64999999999","1435278665,76",0,0,0,0
2017.0,GO,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,6500,"2092,200000000000000",6500,"32223,549999999999",0,0,0,0
2017.0,GO,Metálicos,Ferro,t,t,Fe,t,t,t,0,",000000000000000",0,0,0,0,0,0
2017.0,GO,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,"28228,980000000003","14206,745530000000000","1054,9400000000001",34812921,0,0,"27174,040000000001","312629845,5"
2017.0,GO,Metálicos,Níquel,t,t,Ni,t,t,t,"158144,73999999999","43800,230000000000000","154073,30000000002","1429612219,4000001",0,0,0,0
2017.0,GO,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"6513,41165","6513,411650000000000","6439,71821","823459244,66999996",0,0,0,0
2017.0,GO,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"219,20699999999999","219,207000000000000",0,0,0,0,0,0
2017.0,GO,Não-Metálicos,Amianto,t,t,,t,t,t,"129093,85000000001","129093,850000000000000","149993,45000000001","286075309,45999998",0,0,0,0
2017.0,GO,Não-Metálicos,Areia,t,-,,t,t,t,"523483,82000000007",",000000000000000","517711,25000000012","14802572,049999999",0,0,0,0
2017.0,GO,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"137907,60000000001",",000000000000000","132699,44999999998","4459169,9899999993",0,0,0,0
2017.0,GO,Não-Metálicos,Argilas,t,-,,t,t,t,29940,",000000000000000",0,0,20430,163440,0,0
2017.0,GO,Não-Metálicos,Bário,t,t,BaSO4,t,t,t,"16275,790000000001","9981,120000000000000","16674,119999999999","3243976,3999999999",0,0,0,0
2017.0,GO,Não-Metálicos,Calcário,t,-,,t,t,t,"7167507,8299999991",",000000000000000","5481202,5499999998","270362280,57000005",0,0,"1596680,6499999999","31937891,519999996"
2017.0,GO,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"318512,73999999999",",000000000000000","314763,29999999999","15466746,02",0,0,0,0
2017.0,GO,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"2132082,9500000002","797929,450000000000000","5485,1300000000001",3614692,"152690,32000000001","13681997,609999999","1993964,9199999999","513682664,61000001"
2017.0,GO,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"4928010,0100000007",",000000000000000","4807489,1999999993","146668649,91999996",0,0,"112751,61","3867863,4300000002"
2017.0,GO,Não-Metálicos,Saibro,t,-,,t,t,t,"1388,73",",000000000000000","1388,73","35413,82",0,0,0,0
2017.0,GO,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,600,",000000000000000",600,70000,0,0,0,0
2017.0,GO,Não-Metálicos,Vermiculita e Perlita,t,t,,t,t,t,52109,"48705,000000000000000","55956,279999999999","31365012,809999999",0,0,0,0
2017.0,MA,Não-Metálicos,Argilas,t,-,,t,t,t,"37380,809999999998",",000000000000000",0,0,"37380,809999999998","534972,34999999998",0,0
2017.0,MA,Não-Metálicos,Calcário,t,-,,t,t,t,138304,",000000000000000","138331,81","32368871,129999999",0,0,0,0
2017.0,MA,Não-Metálicos,Gipsita,t,-,,t,t,t,"26297,040000000001",",000000000000000","26297,040000000001","664769,12",0,0,0,0
2017.0,MA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3817540,4499999993",",000000000000000","3708886,1799999997","133472740,31999999",358,28640,0,0
2017.0,MG,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"3150,8200000000006","3097,830000000000000","2981,6500000000001","26892884,57","102,08000000000015","91206,240000000005",0,0
2017.0,MG,Gemas e Diamantes,Gemas,kg,kg,,kg,kg,kg,"625,22843999999998","590,289440000000000","386,23964000000001","25136653,390000001",0,0,0,0
2017.0,MG,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"1445733,53","605656,760000000000000","137686,28","29176266,099999998",0,0,"1332476,1100000001","76773758,150000006"
2017.0,MG,Metálicos,Chumbo,t,t,Pb,t,t,t,"15701,459999999999","6862,020000000000000","15256,5","55487200,310000002",0,0,0,0
2017.0,MG,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"206070,69","119521,000000000000000","206070,69","4699001,5999999996",0,0,0,0
2017.0,MG,Metálicos,Ferro,t,t,Fe,t,t,t,"281655940,22999984","176563599,110000000000000","228952825,12999997","33485587038,19001",0,0,"48958267,890000001","3734279102,9199996"
2017.0,MG,Metálicos,Lítio,t,t,Li2O,t,t,t,10547,"562,160000000000000",258,371520,0,0,"9710,8299999999999","10820754,380000001"
2017.0,MG,Metálicos,Manganês,t,t,Mn,t,t,t,"250307,59000000003","57044,310000000000000","211722,57999999999","18979498,93",0,0,84961,"13393909,83"
2017.0,MG,Metálicos,Nióbio,t,t,Nb2O5,t,t,t,131002,"68624,000000000000000",0,0,0,0,131002,"254048715,5"
2017.0,MG,Metálicos,Níquel,t,t,Ni,t,t,t,0,",000000000000000",0,0,0,"0,01",0,0
2017.0,MG,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"28896,661010000003","28896,661010000000000","29322,870289999999","3672654490,96",0,0,0,0
2017.0,MG,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"2990,2942499999999","2990,294250000000000","2818,0660899999998","4733087,8300000001",0,0,0,0
2017.0,MG,Metálicos,Tântalo,t,t,Ta2O5,t,t,t,"436,74000000000001","75,035800000000000",300,"36759619,899999999",0,0,0,0
2017.0,MG,Metálicos,Zinco,t,t,Zn,t,t,t,"402231,71999999997","156469,570000000000000","51557,949999999997","121996884,26000001",0,0,"348761,45000000001","229436386,47"
2017.0,MG,Não-Metálicos,Areia,t,-,,t,t,t,"561514,09999999998",",000000000000000","535164,68000000005","18557747,109999999","3601,8000000000002","89835,5",0,0
2017.0,MG,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"687661,5",",000000000000000","251278,60999999999","29849884,309999999",0,0,"421917,21000000002","7759167,75"
2017.0,MG,Não-Metálicos,Argilas,t,-,,t,t,t,"1210505,6900000002",",000000000000000","457391,83000000002","53804319,499999993","174060,79999999999","635564,35999999999","596000,35999999999","5451507,7299999995"
2017.0,MG,Não-Metálicos,Calcário,t,-,,t,t,t,"37884250,040000014",",000000000000000","14403055,170000002","494477524,50000024","5294854,0000000009","31322826,649999999","17030340,939999998","236104830,22000003"
2017.0,MG,Não-Metálicos,Cianita e outros minerais refratários,t,-,,t,t,t,"243,00999999999999",",000000000000000","120,64","158400,95999999999",0,0,0,0
2017.0,MG,Não-Metálicos,Enxofre,t,t,S,t,t,t,"202532,59","66133,090000000000000","215557,76000000001","68798867,189999998",0,0,0,0
2017.0,MG,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"164747,95000000001",",000000000000000","189883,29000000001","31441243,48",0,0,0,0
2017.0,MG,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,"2991287,9700000002","1028205,270000000000000","10933,219999999999","1034700,9299999999","397766,08000000002","145506640,53999999","2546261,6600000001","855840015,03999996"
2017.0,MG,Não-Metálicos,Grafita,t,t,,t,t,t,"58202,830000000002","54331,740000000000000","63266,829999999994","208518801,32999998",0,0,0,0
2017.0,MG,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"21902402,562500004",",000000000000000","15953102,055000005","469694304,11249995","81551,610000000001","1602033,1599999999","163180,54000000001","4674197,8300000001"
2017.0,MG,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"2472,8800000000001",",000000000000000","2472,7400000000002","747457,22999999998",0,0,0,0
2017.0,MG,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"197736,54749999999",",000000000000000","172552,08499999999","38664827,997500002",0,0,0,0
2017.0,MS,Metálicos,Ferro,t,t,Fe,t,t,t,"2676937,7399999998","1729843,730000000000000","3104937,8600000003","324192054,88",0,0,0,0
2017.0,MS,Metálicos,Manganês,t,t,Mn,t,t,t,673007,"286068,780000000000000",648478,"299503182,06",0,0,0,0
2017.0,MS,Não-Metálicos,Areia,t,-,,t,t,t,"237009,41000000003",",000000000000000","241280,79999999999","4462575,1100000003",0,0,0,0
2017.0,MS,Não-Metálicos,Argilas,t,-,,t,t,t,"243613,96999999997",",000000000000000","108656,05","3145105,7999999998","121632,47","1757492,8200000003","5805,1000000000004","2764,0300000000002"
2017.0,MS,Não-Metálicos,Calcário,t,-,,t,t,t,"3588932,4000000004",",000000000000000","2952178,6600000001","131561813,24999999",0,0,"675976,38","10369738,129999999"
2017.0,MS,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3765113,5300000003",",000000000000000","3030933,8700000006","99670843,930000007","195946,37","2776228,2599999998","66076,75","1031191,98"
2017.0,MS,Não-Metálicos,Talco e outras Cargas Minerais,t,-,,t,t,t,"143428,17000000001",",000000000000000",0,0,0,0,"143428,17000000001","2232150,3700000001"
2017.0,MT,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"22508,91","22500,880000000000000","43543,809999999998","5743427,9399999995",0,0,0,0
2017.0,MT,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,536019,"359133,000000000000000",536019,"16339017,92",0,0,0,0
2017.0,MT,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"5458,7861699999994","5453,945510000000000","5302,5692900000013","1019482670,8300003",0,0,0,0
2017.0,MT,Não-Metálicos,Areia,t,-,,t,t,t,"120632,53000000001",",000000000000000","120618,11000000002","1860826,0600000001",0,0,0,0
2017.0,MT,Não-Metálicos,Argilas,t,-,,t,t,t,"743131,01000000001",",000000000000000","699729,52000000002","25604692,410000004",0,0,"49059,869999999995","1850707,1100000001"
2017.0,MT,Não-Metálicos,Calcário,t,-,,t,t,t,"6847254,129999998",",000000000000000","5506103,620000001","307738191,98000002","835762,91000000003","2920415,5699999998","585970,14000000001","7337540,5800000001"
2017.0,MT,Não-Metálicos,Dolomito e Magnesita,t,-,,t,t,t,"2193294,3300000001",",000000000000000","2141475,2999999998","102428805,14999999",0,0,0,0
2017.0,MT,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"3586782,9799999995",",000000000000000","3462685,8200000003","105273187,25",58062,"483075,73999999999",0,0
2017.0,MT,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"960,82000000000005",",000000000000000","960,82000000000005","215687,81",0,0,0,0
2017.0,PA,Gemas e Diamantes,Diamante,ct,ct,,ct,ct,ct,"384,34999999999991","384,350000000000000",1500,15000,0,0,0,0
2017.0,PA,Metálicos,Alumínio (Bauxita),t,t,Al2O3,t,t,t,"34101036,090000004","16633374,680000000000000","34534419,090000004","3057738373,3099999",0,0,0,0
2017.0,PA,Metálicos,Cobre,t,t,Cu,t,t,t,"984437,64999999991","307064,400000000000000","979955,77000000002","6529408358,2600002",0,0,0,0
2017.0,PA,Metálicos,Estanho,kg,kg,Sn,kg,kg,kg,"4448080,71","2800989,370000000000000","4448080,71","114756214,36",0,0,0,0
2017.0,PA,Metálicos,Ferro,t,t,Fe,t,t,t,169151575,"110612621,190000000000000",167469028,"25486394080,519997",0,0,1623937,"71676726,219999999"
2017.0,PA,Metálicos,Manganês,t,t,Mn,t,t,t,"2242261,2000000002","949276,360000000000000","2345532,21","1029094910,1900001",0,0,0,0
2017.0,PA,Metálicos,Níquel,t,t,Ni,t,t,t,"89106,210000000006","25003,140000000000000","89643,059999999998","751770936,27999997",0,0,0,0
2017.0,PA,Metálicos,Ouro,kg,kg,Au,kg,kg,kg,"3175,3894","3171,659200000000000","3162,9672199999995","368628641,5",0,0,0,0
2017.0,PA,Metálicos,Prata,kg,kg,Ag,kg,kg,kg,"341,83616999999998","326,033500000000000","326,0335","730951,43999999994",0,0,0,0
2017.0,PA,Não-Metálicos,Areia,t,-,,t,t,t,"24077,450000000001",",000000000000000","23911,450000000001","392318,29999999999",0,0,0,0
2017.0,PA,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"50481,959999999999",",000000000000000","18722,900000000001","2884520,5",0,0,"31759,060000000001","3460978,73"
2017.0,PA,Não-Metálicos,Argilas,t,-,,t,t,t,"38256,43",",000000000000000","794,24000000000001","190665,60000000001","1014,24","217726,89999999999","55211,419999999998","382039,46999999997"
2017.0,PA,Não-Metálicos,Calcário,t,-,,t,t,t,"1478768,8900000001",",000000000000000","275931,70000000001","10476957,059999999",0,0,1123273,"18521418,920000002"
2017.0,PA,Não-Metálicos,Caulim,t,-,,t,t,t,"1504595,3699999999",",000000000000000","1605072,3799999999","726306363,21000004",0,0,0,0
2017.0,PA,Não-Metálicos,Fosfato,t,t,P2O5,t,t,t,73983,"17874,290000000000000",68860,"30984224,760000002",0,0,0,0
2017.0,PA,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"1208884,1499999999",",000000000000000","988797,63","52923728,43",0,0,0,0
2017.0,PB,Metálicos,Titânio,t,t,TiO2,t,t,t,"114292,71000000001","63796,090000000000000","79589,449999999997","43121167,149999999",0,0,"52871,720000000001","19451867,989999998"
2017.0,PB,Metálicos,Zircônio,t,t,ZrSiO4,t,t,t,"18471,009999999998","11959,390000000000000","23488,5","86054065,930000007",0,0,0,0
2017.0,PB,Não-Metálicos,Areias Industriais,t,-,,t,t,t,155824,",000000000000000",1275,38300,0,0,154549,"3339661,8199999998"
2017.0,PB,Não-Metálicos,Argilas,t,-,,t,t,t,"300183,22000000003",",000000000000000","287486,54999999999","146754664,85000002",0,0,84368,"258504,98999999999"
2017.0,PB,Não-Metálicos,Calcário,t,-,,t,t,t,"2653118,7500000005",",000000000000000","1254282,8","37951072,629999995",1330,53200,"1398835,95","15394334,66"
2017.0,PB,Não-Metálicos,Cianita e outros minerais refratários,t,-,,t,t,t,"431,52999999999997",",000000000000000",795,"836986,43000000005",0,0,0,0
2017.0,PB,Não-Metálicos,"Feldspato, Leucita e Nefelina-Sienito",t,-,,t,t,t,"130978,89999999999",",000000000000000","130978,89999999999","5410327,3700000001",0,0,0,0
2017.0,PB,Não-Metálicos,Rochas (Britadas) e Cascalho,t,-,,t,t,t,"618793,91999999993",",000000000000000","649447,88","23928102,490000002",0,0,0,0
2017.0,PB,Não-Metálicos,Rochas Ornamentais,t,-,,t,t,t,"7710,6899999999996",",000000000000000","7031,5199999999995","11498129,93","378,44","759943,14000000001",0,0
2017.0,PE,Não-Metálicos,Areias Industriais,t,-,,t,t,t,"82774,440000000002",",000000000000000",7080,"102796,88",0,0,"63298,790000000001","2277217,1699999999"
2017.0,PE,Não-Metálicos,Argilas,t,-,,t,t,t,"71885,539999999994",",000000000000000","17281,200000000001","1875355,04",0,0,"54469,839999999997","351302,35000000003"
2017.0,PE,Não-Metálicos,Calcário,t,-,,t,t,t,"54952,950000000004",",000000000000000","17543,799999999999",420710,0,0,"37409,139999999999",660511
